"","cuidador","leer","jugar","salir","vertv","deporte","dispositivoselectronicos","valor"
"9988",2,0,0,0,0,0,0,0
"9989",2,2,0,0,0,0,0,2
"9990",1,0,0,0,1,0,0,1
"9991",2,0,0,0,1,0,1,2
"9992",1,0,1,2,1,0,0,4
"9993",2,0,0,1,1,0,0,2
"9994",5,1,1,0,0,0,0,2
"9995",2,0,1,2,1,0,0,4
"9996",5,0,0,1,1,0,0,2
"9997",2,1,0,2,1,0,0,4
"9998",2,1,0,2,1,0,0,4
"9999",2,0,0,0,0,0,0,0
"10000",2,0,0,0,1,0,0,1
"10001",5,0,0,2,1,0,0,3
"10002",3,1,1,0,1,0,0,3
"10003",2,1,1,1,1,1,1,6
"10004",2,0,2,0,0,0,0,2
"10005",5,1,1,0,1,0,0,3
"10006",1,0,1,1,1,1,1,5
"10007",2,1,0,0,1,1,0,3
"10008",3,0,1,0,0,0,0,1
"10009",3,0,1,2,1,0,0,4
"10010",3,0,2,2,1,0,0,5
"10011",2,0,0,0,1,0,0,1
"10012",2,1,0,0,1,0,0,2
"10013",2,2,2,0,0,0,0,4
"10014",2,3,3,0,0,0,0,6
"10015",2,0,0,0,0,0,1,1
"10016",2,2,1,3,1,0,0,7
"10017",3,2,2,2,1,0,0,7
"10018",2,0,0,2,1,0,0,3
"10019",1,2,2,2,1,0,0,7
"10020",1,0,0,0,0,0,0,0
"10021",2,0,0,0,1,0,0,1
"10022",2,0,2,0,1,0,0,3
"10023",2,1,2,1,0,0,0,4
"10024",3,0,0,1,0,0,0,1
"10025",2,0,1,1,1,0,0,3
"10026",2,0,2,2,0,0,0,4
"10027",1,0,0,1,0,0,0,1
"10028",2,0,0,0,0,0,0,0
"10029",2,0,0,0,0,0,0,0
"10030",2,0,2,0,0,0,0,2
"10031",2,0,0,0,0,0,0,0
"10032",5,0,1,3,1,0,0,5
"10033",5,0,1,2,1,0,0,4
"10034",5,0,0,0,1,0,0,1
"10035",3,0,1,0,1,0,0,2
"10036",5,1,0,0,2,0,0,3
"10037",5,0,0,0,0,0,0,0
"10038",2,1,0,0,1,0,0,2
"10039",2,3,0,2,1,0,0,6
"10040",2,0,0,2,1,0,0,3
"10041",2,0,0,2,2,0,2,6
"10042",3,0,0,0,0,0,0,0
"10043",5,1,2,2,1,0,2,8
"10044",2,0,1,0,1,0,1,3
"10045",2,0,0,0,0,0,0,0
"10046",2,2,0,2,0,0,0,4
"10047",1,0,1,1,2,0,0,4
"10048",2,0,0,0,0,0,0,0
"10049",2,0,0,0,1,0,0,1
"10050",2,0,0,0,1,0,1,2
"10051",2,0,0,0,0,0,0,0
"10052",5,0,0,1,0,0,0,1
"10053",5,0,0,0,1,0,0,1
"10054",2,0,0,0,1,0,0,1
"10055",2,1,1,0,0,0,0,2
"10056",2,0,0,0,0,0,1,1
"10057",2,0,1,0,0,0,0,1
"10058",2,0,1,0,0,0,0,1
"10059",2,0,2,0,1,0,0,3
"10060",5,0,0,0,0,0,0,0
"10061",2,0,0,0,0,0,0,0
"10062",5,0,0,0,0,0,0,0
"10063",2,0,1,0,1,0,0,2
"10064",2,0,0,0,0,0,0,0
"10065",2,0,0,0,2,0,0,2
"10066",1,0,3,0,0,0,1,4
"10067",2,0,0,0,0,0,1,1
"10068",2,0,0,0,0,0,0,0
"10069",2,0,0,0,0,0,0,0
"10070",2,1,1,1,1,1,1,6
"10071",2,0,0,0,0,0,0,0
"10072",1,2,0,0,0,0,0,2
"10073",5,0,0,0,0,0,0,0
"10074",2,0,0,0,0,0,0,0
"10075",2,0,3,0,0,0,0,3
"10076",2,0,0,0,0,0,0,0
"10077",2,0,0,0,2,0,0,2
"10078",2,0,0,0,0,0,0,0
"10079",2,0,0,0,0,0,0,0
"10080",1,0,0,0,2,0,0,2
"10081",2,0,0,0,0,0,0,0
"10082",1,0,0,0,2,0,0,2
"10083",2,1,0,0,0,0,0,1
"10084",2,2,2,0,2,0,0,6
"10085",1,2,0,0,0,0,0,2
"10086",2,0,0,0,0,0,0,0
"10087",1,2,0,0,2,0,0,4
"10088",1,0,0,2,2,0,0,4
"10089",1,2,0,2,2,0,0,6
"10090",2,0,0,0,0,0,0,0
"10091",1,0,0,0,2,0,0,2
"10092",1,0,3,0,0,0,0,3
"10093",1,0,1,0,0,0,0,1
"10094",1,0,0,0,0,0,0,0
"10095",2,0,1,0,0,0,0,1
"10096",2,0,1,2,0,0,0,3
"10097",4,0,1,0,0,0,0,1
"10098",1,2,2,0,1,0,0,5
"10099",2,0,1,0,1,0,0,2
"10100",1,0,2,0,1,0,0,3
"10101",1,0,1,0,1,0,0,2
"10102",1,0,1,0,0,0,0,1
"10103",1,1,0,0,0,0,0,1
"10104",1,0,2,0,1,0,0,3
"10105",2,0,0,0,0,0,0,0
"10106",1,1,0,0,0,0,0,1
"10107",2,1,0,0,0,0,0,1
"10108",1,2,0,0,1,0,0,3
"10109",2,0,1,0,1,0,1,3
"10110",1,0,0,1,1,0,0,2
"10111",1,0,0,0,1,0,0,1
"10112",2,0,0,0,1,0,0,1
"10113",1,1,0,0,0,0,0,1
"10114",5,2,0,0,0,0,0,2
"10115",2,1,2,1,1,0,0,5
"10116",2,3,0,2,1,0,0,6
"10117",2,0,0,2,1,0,0,3
"10118",1,1,0,0,0,0,0,1
"10119",2,1,0,0,0,0,0,1
"10120",1,3,2,3,1,0,0,9
"10121",5,0,0,0,1,0,2,3
"10122",1,3,1,2,1,0,0,7
"10123",5,0,0,0,1,0,0,1
"10124",1,1,1,1,1,1,0,5
"10125",1,0,2,0,0,0,0,2
"10126",2,0,0,2,0,0,0,2
"10127",2,0,0,2,0,0,0,2
"10128",2,0,0,0,0,0,0,0
"10129",2,0,0,1,1,0,2,4
"10130",2,0,1,1,1,0,0,3
"10131",2,0,1,0,1,0,0,2
"10132",2,2,1,0,1,0,0,4
"10133",2,2,2,2,2,0,0,8
"10134",2,0,1,0,1,0,0,2
"10135",2,2,2,0,0,0,0,4
"10136",2,0,0,0,2,0,2,4
"10137",1,0,2,2,1,0,0,5
"10138",1,0,2,2,1,0,0,5
"10139",1,0,0,3,1,0,0,4
"10140",2,0,1,2,1,0,0,4
"10141",1,1,0,0,1,0,0,2
"10142",2,1,0,3,1,0,0,5
"10143",2,0,0,2,0,0,0,2
"10144",1,0,0,2,0,0,2,4
"10145",2,2,0,3,1,0,0,6
"10146",2,0,2,0,0,0,0,2
"10147",1,0,2,3,1,0,0,6
"10148",2,0,0,3,0,0,0,3
"10149",2,0,0,0,0,0,0,0
"10150",2,2,0,0,1,0,0,3
"10151",2,1,1,0,1,0,0,3
"10152",2,1,1,0,1,0,0,3
"10153",2,2,2,0,2,0,0,6
"10154",2,0,0,0,0,0,0,0
"10155",2,0,1,0,0,2,0,3
"10156",5,0,0,2,0,0,0,2
"10157",2,0,1,0,0,0,0,1
"10158",2,0,0,2,0,0,0,2
"10159",2,0,2,3,1,0,0,6
"10160",2,0,0,0,0,0,0,0
"10161",2,0,0,0,1,0,0,1
"10162",2,0,0,0,1,0,0,1
"10163",2,0,0,3,0,0,0,3
"10164",2,0,0,0,0,0,0,0
"10165",2,1,0,0,0,0,0,1
"10166",2,2,0,1,1,0,0,4
"10167",2,0,0,0,0,0,0,0
"10168",1,0,0,0,0,0,0,0
"10169",2,1,1,0,0,0,0,2
"10170",2,2,0,1,2,0,0,5
"10171",1,1,0,2,0,0,0,3
"10172",2,0,0,1,2,0,0,3
"10173",1,0,0,0,0,0,0,0
"10174",2,2,0,0,2,0,0,4
"10175",1,1,0,2,0,0,0,3
"10176",2,0,0,0,1,0,0,1
"10177",2,0,0,0,1,0,0,1
"10178",2,0,0,0,0,0,0,0
"10179",1,2,0,0,0,0,0,2
"10180",2,0,0,0,0,0,0,0
"10181",1,0,0,0,0,0,0,0
"10182",1,2,0,0,0,0,0,2
"10183",1,0,0,0,0,0,0,0
"10184",2,0,0,0,0,0,0,0
"10185",2,0,0,0,0,0,0,0
"10186",2,1,0,0,2,0,0,3
"10187",2,0,2,0,0,0,0,2
"10188",2,0,0,0,0,0,0,0
"10189",2,2,2,0,1,0,0,5
"10190",2,1,0,0,0,0,0,1
"10191",2,1,0,0,0,0,0,1
"10192",2,0,0,0,0,0,0,0
"10193",2,0,2,0,1,0,0,3
"10194",2,0,1,0,0,0,0,1
"10195",1,1,0,1,0,0,0,2
"10196",1,2,0,2,0,0,0,4
"10197",1,1,0,2,2,0,0,5
"10198",2,0,0,0,0,0,0,0
"10199",1,1,0,2,1,0,0,4
"10200",1,2,1,0,2,0,0,5
"10201",1,0,0,0,0,0,0,0
"10202",2,0,0,0,0,0,0,0
"10203",2,0,2,0,0,0,0,2
"10204",2,0,0,0,0,0,0,0
"10205",2,2,0,0,2,0,0,4
"10206",2,0,0,0,0,0,0,0
"10207",2,0,2,0,0,0,0,2
"10208",2,0,2,0,1,0,0,3
"10209",1,0,0,0,0,0,0,0
"10210",2,0,0,0,0,0,0,0
"10211",2,0,0,2,1,0,0,3
"10212",2,0,0,0,0,0,0,0
"10213",2,0,0,0,0,0,0,0
"10214",4,0,1,0,1,0,0,2
"10215",2,0,0,0,0,0,0,0
"10216",2,0,1,0,1,0,0,2
"10217",2,0,2,0,0,0,0,2
"10218",2,2,0,0,0,0,0,2
"10219",3,0,0,0,0,0,0,0
"10220",2,0,0,0,0,0,0,0
"10221",2,0,0,0,1,0,0,1
"10222",2,1,1,0,0,0,0,2
"10223",2,0,0,3,1,0,0,4
"10224",2,1,0,0,1,0,0,2
"10225",2,1,0,0,1,0,0,2
"10226",2,1,0,0,1,0,0,2
"10227",2,0,0,0,0,0,0,0
"10228",1,0,0,0,0,0,0,0
"10229",1,0,0,0,0,0,0,0
"10230",2,0,1,0,1,0,0,2
"10231",2,0,0,2,1,2,1,6
"10232",1,2,0,0,0,0,0,2
"10233",2,1,0,0,0,0,0,1
"10234",1,0,2,0,2,0,0,4
"10235",5,1,1,2,0,0,0,4
"10236",2,0,0,0,0,0,0,0
"10237",1,0,0,0,0,0,0,0
"10238",1,0,0,0,0,0,0,0
"10239",3,0,0,0,1,0,0,1
"10240",2,0,0,0,1,0,0,1
"10241",2,0,0,1,0,0,1,2
"10242",2,0,0,0,0,0,0,0
"10243",4,0,0,1,1,0,0,2
"10244",1,0,2,2,1,0,0,5
"10245",2,2,1,2,1,0,0,6
"10246",2,0,0,3,0,0,0,3
"10247",2,0,2,2,1,0,0,5
"10248",2,1,0,0,1,0,0,2
"10249",2,2,2,2,1,0,0,7
"10250",2,2,1,1,1,0,0,5
"10251",2,0,0,2,1,0,0,3
"10252",1,0,0,0,1,0,0,1
"10253",2,0,0,0,0,0,0,0
"10254",2,0,0,0,0,0,0,0
"10255",2,0,0,0,0,0,0,0
"10256",2,0,0,0,0,0,0,0
"10257",2,0,0,0,1,0,0,1
"10258",2,0,0,0,0,0,0,0
"10259",2,0,0,0,0,0,0,0
"10260",2,0,0,0,0,0,0,0
"10261",2,0,0,0,0,0,0,0
"10262",2,0,0,0,0,0,0,0
"10263",2,0,0,0,0,0,0,0
"10264",3,0,0,0,2,0,0,2
"10265",2,0,0,0,0,0,0,0
"10266",1,0,0,2,1,0,0,3
"10267",1,0,0,2,1,0,0,3
"10268",4,0,0,0,1,0,0,1
"10269",1,0,0,2,1,0,0,3
"10270",2,0,2,2,0,0,0,4
"10271",4,0,1,0,1,0,0,2
"10272",1,0,0,0,0,0,0,0
"10273",3,0,0,0,0,0,0,0
"10274",2,0,0,0,1,0,0,1
"10275",2,0,0,0,0,0,0,0
"10276",3,0,0,0,0,0,0,0
"10277",2,0,0,3,1,0,0,4
"10278",2,0,1,0,1,0,0,2
"10279",4,0,1,2,0,0,0,3
"10280",2,0,2,0,2,0,0,4
"10281",2,0,1,1,0,0,0,2
"10282",2,0,1,2,2,0,0,5
"10283",2,0,0,2,1,2,0,5
"10284",2,1,1,1,1,0,0,4
"10285",2,0,1,1,1,0,0,3
"10286",2,0,0,0,0,0,0,0
"10287",2,2,0,0,2,0,0,4
"10288",2,0,0,0,0,0,0,0
"10289",2,1,1,0,0,0,0,2
"10290",1,0,1,0,0,0,0,1
"10291",2,1,2,0,0,0,0,3
"10292",2,0,0,0,0,0,0,0
"10293",2,0,0,0,0,0,0,0
"10294",1,0,2,0,2,0,0,4
"10295",2,0,0,0,2,0,0,2
"10296",1,0,2,0,0,0,0,2
"10297",1,0,0,0,1,0,0,1
"10298",2,0,0,0,1,2,0,3
"10299",3,0,0,0,0,0,0,0
"10300",2,0,1,0,0,0,0,1
"10301",3,0,0,0,2,0,0,2
"10302",3,0,0,0,0,0,0,0
"10303",2,0,0,0,0,0,0,0
"10304",2,0,0,0,0,0,0,0
"10305",2,0,0,0,0,0,0,0
"10306",2,0,0,0,0,0,0,0
"10307",2,0,0,0,0,0,0,0
"10308",2,0,0,0,0,0,0,0
"10309",2,2,0,0,0,0,0,2
"10310",2,0,0,0,0,0,0,0
"10311",2,0,1,3,0,0,0,4
"10312",2,0,2,0,0,0,0,2
"10313",2,0,0,0,0,0,0,0
"10314",2,0,0,0,0,0,0,0
"10315",5,0,0,0,0,0,0,0
"10316",2,0,0,0,0,0,0,0
"10317",3,0,0,0,0,0,0,0
"10318",5,0,0,0,0,0,0,0
"10319",2,0,0,0,0,0,0,0
"10320",2,0,0,0,0,0,0,0
"10321",2,0,1,0,1,0,0,2
"10322",2,2,0,0,0,0,0,2
"10323",2,3,0,0,0,0,0,3
"10324",2,0,0,0,0,0,0,0
"10325",2,0,0,0,2,0,0,2
"10326",2,0,0,0,2,0,0,2
"10327",2,2,0,2,0,0,1,5
"10328",2,0,1,0,1,0,0,2
"10329",4,0,1,3,0,0,0,4
"10330",2,0,0,0,0,0,0,0
"10331",1,1,1,2,1,0,0,5
"10332",2,0,2,0,0,0,0,2
"10333",2,0,0,0,0,0,0,0
"10334",2,0,0,0,0,0,0,0
"10335",2,0,0,0,0,0,0,0
"10336",2,0,0,0,0,0,0,0
"10337",2,0,0,0,0,0,0,0
"10338",2,0,1,0,0,0,0,1
"10339",2,0,1,0,0,0,0,1
"10340",4,0,1,0,1,0,0,2
"10341",2,0,0,0,0,0,0,0
"10342",5,0,0,0,0,0,0,0
"10343",3,0,0,0,0,0,0,0
"10344",2,0,0,0,0,0,0,0
"10345",2,0,1,0,2,4,0,7
"10346",2,0,0,0,2,0,2,4
"10347",2,0,0,2,1,0,0,3
"10348",2,0,1,0,1,2,0,4
"10349",2,0,1,0,0,0,0,1
"10350",2,1,2,0,0,0,0,3
"10351",2,0,1,2,0,0,0,3
"10352",2,0,0,3,2,0,0,5
"10353",2,0,0,0,2,0,0,2
"10354",2,0,1,0,0,0,0,1
"10355",2,0,1,0,0,0,0,1
"10356",1,0,0,2,1,0,0,3
"10357",3,0,1,0,0,0,0,1
"10358",2,0,1,0,0,0,0,1
"10359",2,2,2,2,2,2,0,10
"10360",5,0,0,0,0,0,0,0
"10361",4,2,0,0,0,0,0,2
"10362",2,1,1,0,1,1,1,5
"10363",2,2,0,2,2,0,0,6
"10364",3,0,1,2,1,0,0,4
"10365",3,0,1,0,1,0,0,2
"10366",5,2,0,0,0,0,0,2
"10367",2,0,0,0,0,0,0,0
"10368",2,0,1,2,1,0,0,4
"10369",5,1,0,2,1,0,0,4
"10370",1,0,1,0,0,0,0,1
"10371",5,0,1,0,0,0,0,1
"10372",2,1,0,3,1,0,0,5
"10373",4,0,2,2,1,0,0,5
"10374",3,0,2,3,1,0,0,6
"10375",2,2,0,0,1,0,0,3
"10376",3,0,0,0,0,0,0,0
"10377",2,0,0,2,1,0,0,3
"10378",2,0,0,0,0,0,0,0
"10379",2,2,0,0,3,0,1,6
"10380",2,0,2,0,2,0,0,4
"10381",2,0,2,3,1,0,0,6
"10382",2,0,1,0,1,0,0,2
"10383",5,1,1,0,2,0,2,6
"10384",2,0,0,0,1,0,0,1
"10385",2,0,1,4,1,4,1,11
"10386",5,0,2,0,1,0,0,3
"10387",1,2,2,0,1,0,0,5
"10388",1,0,0,0,1,0,0,1
"10389",2,0,0,0,1,0,0,1
"10390",1,0,0,0,0,0,0,0
"10391",2,0,0,0,1,0,0,1
"10392",2,2,0,0,1,0,0,3
"10393",2,0,0,0,1,0,0,1
"10394",1,0,1,3,1,0,0,5
"10395",2,0,1,0,1,0,0,2
"10396",2,0,1,0,1,0,0,2
"10397",2,0,1,3,1,0,0,5
"10398",5,0,1,3,1,0,0,5
"10399",1,2,1,0,1,0,0,4
"10400",2,0,1,3,1,0,0,5
"10401",5,0,1,1,1,0,0,3
"10402",2,0,0,0,0,0,0,0
"10403",1,2,0,0,0,0,0,2
"10404",1,1,1,0,0,0,0,2
"10405",2,0,0,0,0,0,0,0
"10406",1,0,0,2,1,0,0,3
"10407",1,2,2,0,0,0,0,4
"10408",1,0,0,0,0,0,0,0
"10409",2,0,0,0,0,0,0,0
"10410",2,0,3,0,1,0,0,4
"10411",1,2,0,0,0,0,0,2
"10412",2,0,1,0,1,0,1,3
"10413",5,0,0,0,1,0,0,1
"10414",1,0,0,0,0,0,0,0
"10415",1,0,0,0,0,0,0,0
"10416",1,0,1,0,1,0,1,3
"10417",1,0,0,0,0,0,0,0
"10418",1,0,0,0,0,0,0,0
"10419",1,0,0,0,0,0,0,0
"10420",5,0,0,0,0,0,0,0
"10421",5,0,0,0,0,0,0,0
"10422",2,0,2,0,0,0,0,2
"10423",2,0,0,0,1,0,0,1
"10424",2,0,0,0,0,0,0,0
"10425",2,0,0,0,0,0,0,0
"10426",2,0,0,0,0,0,0,0
"10427",2,0,2,0,0,0,0,2
"10428",2,0,0,0,0,0,0,0
"10429",2,0,0,0,0,0,0,0
"10430",2,0,0,0,0,0,0,0
"10431",2,0,0,0,0,0,0,0
"10432",2,0,0,0,0,0,0,0
"10433",2,0,0,0,0,0,0,0
"10434",2,0,0,0,0,0,0,0
"10435",2,0,0,0,0,0,0,0
"10436",2,0,0,0,0,0,0,0
"10437",1,0,0,0,0,0,0,0
"10438",2,0,0,0,0,0,0,0
"10439",2,0,0,0,0,0,0,0
"10440",2,0,0,0,0,0,0,0
"10441",2,0,0,0,0,0,0,0
"10442",2,0,0,0,0,0,0,0
"10443",2,0,0,0,0,0,0,0
"10444",2,0,0,0,0,0,0,0
"10445",1,0,0,0,0,0,0,0
"10446",2,0,0,0,0,0,0,0
"10447",2,0,0,0,0,0,0,0
"10448",5,2,0,0,1,0,0,3
"10449",5,0,0,0,0,0,0,0
"10450",1,0,0,0,0,0,0,0
"10451",2,0,0,0,0,0,0,0
"10452",2,0,0,0,0,0,0,0
"10453",2,0,0,0,0,0,0,0
"10454",1,0,0,0,0,0,0,0
"10455",1,0,0,0,0,0,0,0
"10456",2,0,0,0,0,0,0,0
"10457",1,0,0,0,0,0,0,0
"10458",2,0,0,0,0,0,0,0
"10459",1,0,0,0,0,0,0,0
"10460",1,0,0,0,0,0,0,0
"10461",2,0,0,0,0,0,0,0
"10462",2,0,0,0,0,0,0,0
"10463",3,0,0,0,0,0,0,0
"10464",1,0,0,0,0,0,0,0
"10465",2,0,0,0,0,0,0,0
"10466",1,0,0,0,0,0,0,0
"10467",2,0,0,0,0,0,0,0
"10468",2,0,0,0,0,0,0,0
"10469",2,0,0,0,0,0,0,0
"10470",2,0,0,0,0,0,0,0
"10471",1,0,0,0,0,0,0,0
"10472",1,0,0,0,0,0,0,0
"10473",1,0,0,0,0,0,0,0
"10474",2,0,0,0,0,0,0,0
"10475",2,0,0,0,0,0,0,0
"10476",2,0,0,0,0,0,0,0
"10477",3,0,0,0,0,0,0,0
"10478",2,0,0,0,0,0,0,0
"10479",3,0,0,0,0,0,0,0
"10480",2,0,0,0,0,0,0,0
"10481",2,0,0,0,0,0,0,0
"10482",2,0,0,0,0,0,0,0
"10483",1,0,0,0,0,0,0,0
"10484",2,0,0,0,0,0,0,0
"10485",2,0,0,0,0,0,0,0
"10486",1,0,0,0,0,0,0,0
"10487",2,0,0,0,0,0,0,0
"10488",2,2,1,3,1,2,1,10
"10489",1,1,1,3,1,2,1,9
"10490",2,0,0,0,1,0,0,1
"10491",2,2,1,3,1,0,0,7
"10492",2,1,1,3,1,2,1,9
"10493",2,3,1,3,1,3,4,15
"10494",1,0,0,2,0,0,0,2
"10495",2,0,1,3,1,1,0,6
"10496",2,3,3,0,1,0,0,7
"10497",2,0,0,0,1,0,0,1
"10498",1,0,0,0,1,0,0,1
"10499",1,0,0,0,1,0,0,1
"10500",1,0,0,0,1,0,0,1
"10501",1,0,0,0,1,0,0,1
"10502",1,0,0,0,1,0,0,1
"10503",2,0,0,0,0,0,0,0
"10504",2,1,0,0,0,0,0,1
"10505",2,3,1,3,1,0,0,8
"10506",2,0,0,0,1,0,0,1
"10507",1,0,0,0,1,0,0,1
"10508",2,0,0,0,1,0,0,1
"10509",2,0,0,0,1,0,0,1
"10510",2,0,1,0,1,0,0,2
"10511",2,0,1,0,0,0,0,1
"10512",2,0,0,0,0,0,0,0
"10513",2,0,0,0,0,0,0,0
"10514",2,0,1,0,1,0,0,2
"10515",2,2,0,2,0,0,0,4
"10516",2,0,0,2,0,0,0,2
"10517",2,3,2,2,1,0,3,11
"10518",5,0,0,0,1,0,0,1
"10519",2,0,0,0,0,0,0,0
"10520",1,1,0,2,1,0,0,4
"10521",5,0,1,0,1,0,0,2
"10522",1,0,0,2,1,0,0,3
"10523",2,3,0,0,0,0,0,3
"10524",2,0,0,0,0,0,0,0
"10525",2,0,2,0,0,0,2,4
"10526",5,3,2,3,1,0,3,12
"10527",1,2,0,0,0,2,0,4
"10528",2,0,0,0,0,0,0,0
"10529",4,0,1,0,1,0,0,2
"10530",2,1,0,0,0,0,0,1
"10531",2,0,0,0,0,0,0,0
"10532",2,0,0,0,1,2,0,3
"10533",2,3,2,2,1,0,0,8
"10534",1,2,0,0,0,0,2,4
"10535",2,0,0,0,1,0,0,1
"10536",2,0,0,0,1,0,0,1
"10537",1,0,0,0,0,0,0,0
"10538",6,0,0,0,0,0,2,2
"10539",2,4,0,0,3,0,1,8
"10540",2,0,0,0,1,0,0,1
"10541",2,0,0,0,0,0,0,0
"10542",6,0,0,1,0,0,0,1
"10543",2,2,0,0,1,0,0,3
"10544",2,0,2,0,2,0,0,4
"10545",2,2,0,0,0,0,0,2
"10546",2,0,0,0,1,0,0,1
"10547",2,1,0,0,1,0,0,2
"10548",2,1,0,0,1,0,0,2
"10549",1,0,1,0,0,0,0,1
"10550",2,0,1,0,0,0,0,1
"10551",2,0,0,0,0,0,0,0
"10552",2,0,0,4,1,0,0,5
"10553",2,0,2,0,1,0,0,3
"10554",2,2,1,0,0,0,0,3
"10555",2,0,0,0,0,0,0,0
"10556",2,0,0,0,0,0,0,0
"10557",2,0,0,0,1,0,0,1
"10558",2,0,0,0,0,0,0,0
"10559",2,0,2,0,2,0,0,4
"10560",2,0,4,0,0,0,0,4
"10561",2,0,0,0,0,0,0,0
"10562",2,0,0,0,1,0,1,2
"10563",3,0,2,2,1,2,0,7
"10564",2,0,0,0,0,0,0,0
"10565",2,0,0,0,1,2,0,3
"10566",2,0,0,0,3,0,0,3
"10567",3,0,2,0,1,0,0,3
"10568",2,0,0,0,1,0,0,1
"10569",2,0,1,0,0,0,0,1
"10570",1,0,0,0,1,0,0,1
"10571",2,0,0,0,0,0,0,0
"10572",5,0,1,0,1,0,0,2
"10573",2,1,0,0,0,0,2,3
"10574",2,0,2,0,0,0,0,2
"10575",2,0,0,0,0,0,0,0
"10576",2,0,2,0,1,0,0,3
"10577",2,0,0,0,1,0,0,1
"10578",2,0,0,3,1,0,0,4
"10579",4,0,0,0,1,0,0,1
"10580",2,0,0,1,1,0,0,2
"10581",1,2,2,3,1,3,0,11
"10582",2,2,1,2,1,0,1,7
"10583",1,2,1,2,1,2,2,10
"10584",2,2,0,3,0,1,0,6
"10585",2,1,0,2,0,2,1,6
"10586",2,1,2,0,1,2,2,8
"10587",1,0,0,0,2,0,0,2
"10588",2,1,0,2,1,0,0,4
"10589",1,2,2,0,1,1,0,6
"10590",2,0,2,0,1,0,0,3
"10591",2,0,0,0,0,0,0,0
"10592",2,2,0,2,1,0,0,5
"10593",2,0,0,0,0,0,0,0
"10594",2,0,0,0,1,0,0,1
"10595",5,1,2,1,0,0,0,4
"10596",5,0,0,0,1,0,0,1
"10597",2,0,1,0,0,0,0,1
"10598",3,0,1,0,1,0,0,2
"10599",1,0,0,0,0,0,2,2
"10600",2,0,0,0,1,0,1,2
"10601",2,1,0,0,0,0,0,1
"10602",2,0,2,2,0,0,0,4
"10603",8,0,0,0,1,0,0,1
"10604",1,0,2,0,0,0,0,2
"10605",2,1,0,0,0,0,0,1
"10606",1,1,0,0,0,0,0,1
"10607",6,1,0,0,1,0,0,2
"10608",1,3,0,0,1,0,0,4
"10609",2,0,0,0,0,0,0,0
"10610",2,0,1,0,0,0,0,1
"10611",2,0,1,0,0,0,0,1
"10612",5,2,0,0,1,0,0,3
"10613",2,0,0,0,1,0,0,1
"10614",2,0,0,2,1,0,0,3
"10615",5,0,1,0,0,0,0,1
"10616",2,1,0,0,0,0,0,1
"10617",1,0,0,0,1,0,0,1
"10618",1,0,0,0,0,0,0,0
"10619",2,0,0,0,0,0,0,0
"10620",2,2,0,0,0,0,0,2
"10621",1,0,1,0,1,0,0,2
"10622",5,0,0,0,1,0,0,1
"10623",5,0,0,2,1,0,0,3
"10624",1,0,0,0,1,0,0,1
"10625",2,0,0,0,0,0,0,0
"10626",1,0,0,0,1,0,0,1
"10627",5,0,0,0,1,0,0,1
"10628",2,0,0,0,1,0,0,1
"10629",2,0,0,0,1,0,0,1
"10630",2,0,0,0,1,0,0,1
"10631",5,0,0,0,2,0,2,4
"10632",2,0,0,2,0,0,0,2
"10633",2,0,0,2,0,0,0,2
"10634",5,0,0,2,0,0,0,2
"10635",2,0,3,0,0,0,0,3
"10636",2,0,2,0,0,0,0,2
"10637",2,0,1,0,0,0,0,1
"10638",2,0,0,0,0,2,0,2
"10639",5,0,1,0,0,0,0,1
"10640",1,0,0,0,0,0,0,0
"10641",2,0,2,0,0,0,0,2
"10642",2,0,2,0,0,0,0,2
"10643",2,2,0,0,0,2,0,4
"10644",2,0,2,0,0,0,0,2
"10645",2,2,2,0,0,0,0,4
"10646",1,0,2,0,0,0,0,2
"10647",2,0,0,0,0,0,0,0
"10648",2,0,0,0,0,0,0,0
"10649",2,1,0,0,1,1,1,4
"10650",2,1,2,0,3,3,0,9
"10651",3,1,1,0,0,0,0,2
"10652",2,1,0,0,1,0,1,3
"10653",2,0,1,1,1,1,1,5
"10654",2,0,0,0,0,0,0,0
"10655",2,0,0,0,0,0,0,0
"10656",2,0,0,0,0,0,0,0
"10657",2,0,0,0,0,0,0,0
"10658",2,0,0,0,0,0,0,0
"10659",2,0,0,0,1,0,0,1
"10660",2,0,0,0,0,0,0,0
"10661",2,0,0,0,1,0,0,1
"10662",1,0,0,0,0,0,0,0
"10663",2,0,0,0,0,0,0,0
"10664",1,0,0,2,2,0,0,4
"10665",1,0,0,0,0,0,0,0
"10666",1,0,0,0,0,0,0,0
"10667",1,0,0,0,0,0,0,0
"10668",2,0,0,0,1,0,0,1
"10669",1,0,0,0,0,0,0,0
"10670",2,0,0,0,0,0,0,0
"10671",2,0,0,0,0,0,0,0
"10672",2,0,0,0,1,0,0,1
"10673",2,0,0,0,0,0,0,0
"10674",1,0,0,2,2,2,0,6
"10675",2,0,0,2,1,0,0,3
"10676",1,0,0,2,2,0,0,4
"10677",1,0,0,0,0,0,0,0
"10678",8,0,0,0,0,0,0,0
"10679",2,2,0,0,0,0,0,2
"10680",2,2,0,0,1,0,0,3
"10681",1,2,0,0,0,0,0,2
"10682",2,0,0,0,1,0,0,1
"10683",2,0,0,0,1,0,0,1
"10684",2,0,0,0,1,0,0,1
"10685",2,0,0,0,2,0,0,2
